person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1505,2492.0,2026-09-07 09:41:32,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_1506,2492.0,2026-09-07 09:41:32,117790036#1,company,,849.7103307162836,1232.6514730855474,37.50269269072902,127.03030143103514,2957.0,465.0,taxi_respawn_46,picked
dyn_pax_1507,2493.0,2026-09-07 09:41:33,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_1508,2495.0,2026-09-07 09:41:35,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_1509,2496.0,2026-09-07 09:41:36,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,,,,timeout
dyn_pax_1510,2497.0,2026-09-07 09:41:37,-506191135#2,residential|bus_stop,company,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,,,,timeout
dyn_pax_1511,2499.0,2026-09-07 09:41:39,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1512,2500.0,2026-09-07 09:41:40,417933642#0,restaurant|bus_stop,company,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,,,,timeout
dyn_pax_1513,2501.0,2026-09-07 09:41:41,-379463134#2,restaurant,,527.5499142349145,1277.2476095039178,37.50303360705943,127.02664812966836,,,,timeout
dyn_pax_1514,2502.0,2026-09-07 09:41:42,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_1515,2503.0,2026-09-07 09:41:43,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,,,,timeout
dyn_pax_1516,2505.0,2026-09-07 09:41:45,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_1517,2506.0,2026-09-07 09:41:46,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_1518,2507.0,2026-09-07 09:41:47,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,,,,timeout
dyn_pax_1519,2509.0,2026-09-07 09:41:49,521766180#2,company|restaurant|subway_entrance,company,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_1520,2510.0,2026-09-07 09:41:50,521770119#0,restaurant|bus_stop,company,548.9831206778387,935.1148840516827,37.4999556205417,127.02697161236954,,,,timeout
dyn_pax_1521,2512.0,2026-09-07 09:41:52,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,3011.0,499.0,taxi_respawn_73,picked
dyn_pax_1522,2513.0,2026-09-07 09:41:53,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,3010.0,497.0,taxi_respawn_62,picked
dyn_pax_1523,2516.0,2026-09-07 09:41:56,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_1524,2517.0,2026-09-07 09:41:57,521766175#1,company|restaurant|subway_entrance,company,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,3005.0,488.0,taxi_respawn_14,picked
dyn_pax_1525,2520.0,2026-09-07 09:42:00,218873820#1,restaurant|bus_stop,company,647.4058653861567,510.6179408698636,37.49615020572141,127.02818504540632,,,,timeout
dyn_pax_1526,2521.0,2026-09-07 09:42:01,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_1527,2521.0,2026-09-07 09:42:01,805827757#0,restaurant,,762.3138727549854,912.1862152730512,37.49978934916138,127.02938912364917,,,,timeout
dyn_pax_1528,2523.0,2026-09-07 09:42:03,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_1529,2524.0,2026-09-07 09:42:04,521770119#1,restaurant|bus_stop,company,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,3014.0,490.0,taxi_respawn_75,picked
dyn_pax_1530,2526.0,2026-09-07 09:42:06,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,,,,timeout
dyn_pax_1531,2527.0,2026-09-07 09:42:07,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_1532,2530.0,2026-09-07 09:42:10,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,3010.0,480.0,taxi_respawn_72,picked
dyn_pax_1533,2531.0,2026-09-07 09:42:11,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,3006.0,475.0,taxi_respawn_79,picked
dyn_pax_1534,2533.0,2026-09-07 09:42:13,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,3024.0,491.0,taxi_respawn_67,picked
dyn_pax_1535,2534.0,2026-09-07 09:42:14,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,3032.0,498.0,taxi_respawn_30,picked
dyn_pax_1536,2537.0,2026-09-07 09:42:17,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,3016.0,479.0,taxi_respawn_82,picked
dyn_pax_1537,2537.0,2026-09-07 09:42:17,129731859#7,restaurant,,1027.2096381836107,997.5648919281483,37.50060841330955,127.03236404697942,,,,timeout
dyn_pax_1538,2538.0,2026-09-07 09:42:18,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,3037.0,499.0,taxi_47,picked
dyn_pax_1539,2540.0,2026-09-07 09:42:20,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,3038.0,498.0,taxi_respawn_94,picked
dyn_pax_1540,2541.0,2026-09-07 09:42:21,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,3040.0,499.0,taxi_respawn_2,picked
dyn_pax_1541,2543.0,2026-09-07 09:42:23,521770119#0,restaurant|bus_stop,company,548.9831206778387,935.1148840516827,37.4999556205417,127.02697161236954,,,,timeout
dyn_pax_1542,2544.0,2026-09-07 09:42:24,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_1543,2545.0,2026-09-07 09:42:25,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_1544,2547.0,2026-09-07 09:42:27,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,3014.0,467.0,taxi_respawn_78,picked
dyn_pax_1545,2548.0,2026-09-07 09:42:28,521766180#2,company|restaurant|subway_entrance,company,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_1546,2550.0,2026-09-07 09:42:30,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,3047.0,497.0,taxi_respawn_23,picked
dyn_pax_1547,2551.0,2026-09-07 09:42:31,-506191135#2,residential|bus_stop,company,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,3035.0,484.0,taxi_25,picked
dyn_pax_1548,2553.0,2026-09-07 09:42:33,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,,,,timeout
dyn_pax_1549,2554.0,2026-09-07 09:42:34,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,,,,timeout
dyn_pax_1550,2555.0,2026-09-07 09:42:35,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_1551,2557.0,2026-09-07 09:42:37,521766180#3,company|subway_entrance,company,386.1025100472621,1391.5483758557143,37.504036522784034,127.0250216210457,,,,timeout
dyn_pax_1552,2558.0,2026-09-07 09:42:38,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,3020.0,462.0,taxi_respawn_92,picked
dyn_pax_1553,2561.0,2026-09-07 09:42:41,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,3048.0,487.0,taxi_respawn_83,picked
dyn_pax_1554,2562.0,2026-09-07 09:42:42,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,3060.0,498.0,taxi_respawn_16,picked
dyn_pax_1555,2564.0,2026-09-07 09:42:44,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,,,,timeout
dyn_pax_1556,2565.0,2026-09-07 09:42:45,521766180#3,company|subway_entrance,company,386.1025100472621,1391.5483758557143,37.504036522784034,127.0250216210457,,,,timeout
dyn_pax_1557,2567.0,2026-09-07 09:42:47,520307304#0,school|subway_entrance|bus_stop,company,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,3061.0,494.0,taxi_respawn_87,picked
dyn_pax_1558,2568.0,2026-09-07 09:42:48,520307304#0,school|subway_entrance|bus_stop,company,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,,,,timeout
dyn_pax_1559,2571.0,2026-09-07 09:42:51,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_1560,2572.0,2026-09-07 09:42:52,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,,,,timeout
dyn_pax_1561,2575.0,2026-09-07 09:42:55,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,3036.0,461.0,taxi_respawn_35,picked
dyn_pax_1562,2577.0,2026-09-07 09:42:57,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_1563,2578.0,2026-09-07 09:42:58,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_1564,2578.0,2026-09-07 09:42:58,1537068130#0,residential,,915.247444986279,1279.656751811989,37.50312848832193,127.03103134780491,3030.0,452.0,taxi_respawn_38,picked
dyn_pax_1565,2579.0,2026-09-07 09:42:59,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,3070.0,491.0,taxi_19,picked
dyn_pax_1566,2581.0,2026-09-07 09:43:01,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,,,,timeout
dyn_pax_1567,2582.0,2026-09-07 09:43:02,-542367267#1,bus_stop,company,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,3046.0,464.0,taxi_respawn_97,picked
dyn_pax_1568,2583.0,2026-09-07 09:43:03,-417750337#0,restaurant,,672.8749254632385,1321.3640627464144,37.50345847130562,127.02828089713113,3024.0,441.0,taxi_respawn_6,picked
dyn_pax_1569,2583.0,2026-09-07 09:43:03,521766180#2,company|restaurant|subway_entrance,,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_1570,2584.0,2026-09-07 09:43:04,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1571,2585.0,2026-09-07 09:43:05,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_1572,2585.0,2026-09-07 09:43:05,-129731717#1,residential|company|restaurant,,188.433090102474,1374.3511058470413,37.503844200149025,127.0227905913032,,,,timeout
dyn_pax_1573,2586.0,2026-09-07 09:43:06,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1574,2588.0,2026-09-07 09:43:08,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,3070.0,482.0,taxi_respawn_68,picked
dyn_pax_1575,2589.0,2026-09-07 09:43:09,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,3079.0,490.0,taxi_12,picked
dyn_pax_1576,2591.0,2026-09-07 09:43:11,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_1577,2592.0,2026-09-07 09:43:12,-542367267#1,bus_stop,company,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,3072.0,480.0,taxi_29,picked
dyn_pax_1578,2592.0,2026-09-07 09:43:12,218873820#1,restaurant|bus_stop,,647.4058653861567,510.6179408698636,37.49615020572141,127.02818504540632,,,,timeout
dyn_pax_1579,2593.0,2026-09-07 09:43:13,218873820#1,restaurant|bus_stop,company,647.4058653861567,510.6179408698636,37.49615020572141,127.02818504540632,,,,timeout
dyn_pax_1580,2595.0,2026-09-07 09:43:15,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_1581,2596.0,2026-09-07 09:43:16,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,3080.0,484.0,taxi_respawn_86,picked
dyn_pax_1582,2598.0,2026-09-07 09:43:18,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,,,,timeout
dyn_pax_1583,2599.0,2026-09-07 09:43:19,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,,,,timeout
dyn_pax_1584,2601.0,2026-09-07 09:43:21,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_1585,2602.0,2026-09-07 09:43:22,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,3080.0,478.0,taxi_4,picked
dyn_pax_1586,2604.0,2026-09-07 09:43:24,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,3086.0,482.0,taxi_48,picked
dyn_pax_1587,2605.0,2026-09-07 09:43:25,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_1588,2606.0,2026-09-07 09:43:26,541692164#1,subway_entrance,company,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_1589,2608.0,2026-09-07 09:43:28,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,3090.0,482.0,taxi_38,picked
dyn_pax_1590,2609.0,2026-09-07 09:43:29,1376141183#0,bus_stop,company,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,3096.0,487.0,taxi_respawn_15,picked
dyn_pax_1591,2609.0,2026-09-07 09:43:29,309155295#0,company|restaurant,,688.2712938579457,529.5739965525526,37.49632868191341,127.02864258735015,,,,timeout
dyn_pax_1592,2613.0,2026-09-07 09:43:33,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_1593,2615.0,2026-09-07 09:43:35,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_1594,2616.0,2026-09-07 09:43:36,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,,,,timeout
dyn_pax_1595,2617.0,2026-09-07 09:43:37,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_1596,2620.0,2026-09-07 09:43:40,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_1597,2622.0,2026-09-07 09:43:42,523141074#0,company|restaurant|subway_entrance,company,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,,,,timeout
dyn_pax_1598,2623.0,2026-09-07 09:43:43,417933642#0,restaurant|bus_stop,company,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,,,,timeout
dyn_pax_1599,2625.0,2026-09-07 09:43:45,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,,,,timeout
dyn_pax_1600,2626.0,2026-09-07 09:43:46,-504509918#2,company|restaurant|bus_stop,company,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,,,,timeout
dyn_pax_1601,2627.0,2026-09-07 09:43:47,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,,,,timeout
dyn_pax_1602,2629.0,2026-09-07 09:43:49,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_1603,2630.0,2026-09-07 09:43:50,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,,,,timeout
dyn_pax_1604,2632.0,2026-09-07 09:43:52,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_1605,2633.0,2026-09-07 09:43:53,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_1606,2636.0,2026-09-07 09:43:56,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_1607,2637.0,2026-09-07 09:43:57,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,,,,timeout
dyn_pax_1608,2639.0,2026-09-07 09:43:59,1117538958#3,bus_stop,company,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,,,,timeout
dyn_pax_1609,2641.0,2026-09-07 09:44:01,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_1610,2643.0,2026-09-07 09:44:03,1117538958#3,bus_stop,company,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,,,,timeout
dyn_pax_1611,2644.0,2026-09-07 09:44:04,1117538958#3,bus_stop,company,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,,,,timeout
dyn_pax_1612,2646.0,2026-09-07 09:44:06,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,,,,timeout
dyn_pax_1613,2647.0,2026-09-07 09:44:07,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1614,2649.0,2026-09-07 09:44:09,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_1615,2650.0,2026-09-07 09:44:10,1376141183#0,bus_stop,company,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,3145.0,495.0,taxi_respawn_21,picked
dyn_pax_1616,2651.0,2026-09-07 09:44:11,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_1617,2653.0,2026-09-07 09:44:13,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_1618,2653.0,2026-09-07 09:44:13,504227067#4,residential|restaurant,,502.84500120553366,479.2066548114549,37.49583994070096,127.02655806263846,,,,timeout
dyn_pax_1619,2654.0,2026-09-07 09:44:14,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,,,,timeout
dyn_pax_1620,2655.0,2026-09-07 09:44:15,379463134#0,company,,445.604196565268,1237.9330600893716,37.50266396162017,127.02573088108544,,,,timeout
dyn_pax_1621,2656.0,2026-09-07 09:44:16,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1622,2658.0,2026-09-07 09:44:18,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,3133.0,475.0,taxi_respawn_27,picked
dyn_pax_1623,2658.0,2026-09-07 09:44:18,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_1624,2660.0,2026-09-07 09:44:20,523141074#0,company|restaurant|subway_entrance,company,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,,,,timeout
dyn_pax_1625,2661.0,2026-09-07 09:44:21,-542367267#1,bus_stop,company,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,,,,timeout
dyn_pax_1626,2663.0,2026-09-07 09:44:23,-504509918#2,company|restaurant|bus_stop,company,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,,,,timeout
dyn_pax_1627,2664.0,2026-09-07 09:44:24,504227069,residential|restaurant,,587.1158993285404,291.7776336445087,37.4941674385472,127.02755526357365,,,,timeout
dyn_pax_1628,2665.0,2026-09-07 09:44:25,521766175#1,company|restaurant|subway_entrance,company,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,,,,timeout
dyn_pax_1629,2667.0,2026-09-07 09:44:27,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_1630,2670.0,2026-09-07 09:44:30,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_1631,2671.0,2026-09-07 09:44:31,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,,,,timeout
dyn_pax_1632,2671.0,2026-09-07 09:44:31,-913950883#1,residential|company|restaurant,,391.36286393582424,840.6655979518604,37.49907500229157,127.0252118555046,,,,timeout
dyn_pax_1633,2673.0,2026-09-07 09:44:33,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_1634,2674.0,2026-09-07 09:44:34,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_1635,2675.0,2026-09-07 09:44:35,520307304#0,school|subway_entrance|bus_stop,company,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,,,,timeout
dyn_pax_1636,2677.0,2026-09-07 09:44:37,-506191135#2,residential|bus_stop,company,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,,,,timeout
dyn_pax_1637,2678.0,2026-09-07 09:44:38,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,,,,timeout
dyn_pax_1638,2680.0,2026-09-07 09:44:40,541692164#1,subway_entrance,company,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_1639,2681.0,2026-09-07 09:44:41,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_1640,2682.0,2026-09-07 09:44:42,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,,,,timeout
dyn_pax_1641,2682.0,2026-09-07 09:44:42,129731720#0,residential|company|restaurant,,292.10678712231254,1113.150773394943,37.50151085547559,127.02402489828896,,,,timeout
dyn_pax_1642,2684.0,2026-09-07 09:44:44,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,,,,timeout
dyn_pax_1643,2685.0,2026-09-07 09:44:45,1117538958#3,bus_stop,company,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,,,,timeout
dyn_pax_1644,2687.0,2026-09-07 09:44:47,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_1645,2688.0,2026-09-07 09:44:48,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_1646,2689.0,2026-09-07 09:44:49,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_1647,2691.0,2026-09-07 09:44:51,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_1648,2692.0,2026-09-07 09:44:52,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,,,,timeout
dyn_pax_1649,2694.0,2026-09-07 09:44:54,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_1650,2694.0,2026-09-07 09:44:54,-506191135#22,residential|company|restaurant|bus_stop,,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,,,,timeout
dyn_pax_1651,2695.0,2026-09-07 09:44:55,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_1652,2697.0,2026-09-07 09:44:57,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,3188.0,491.0,taxi_respawn_100,picked
dyn_pax_1653,2698.0,2026-09-07 09:44:58,521770119#1,restaurant|bus_stop,company,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,,,,timeout
dyn_pax_1654,2698.0,2026-09-07 09:44:58,506191135#3,residential|company|restaurant|bus_stop,,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_1655,2699.0,2026-09-07 09:44:59,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,,,,timeout
dyn_pax_1656,2699.0,2026-09-07 09:44:59,417750354#1,restaurant,,919.2899707887079,1024.6134421491665,37.5008317366974,127.03113741131199,,,,timeout
dyn_pax_1657,2701.0,2026-09-07 09:45:01,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,,,,timeout
dyn_pax_1658,2704.0,2026-09-07 09:45:04,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
