request_id,pickup_datetime,latitude,longitude,h3_index,from_edge,to_edge
call_20260904_408,2026-09-04 07:29:01,37.50333065982657,127.02813092303803,8830e1ca05fffff,-417750337#1,417750336#6
call_20260904_409,2026-09-04 07:29:15,37.49345076747295,127.02589191739919,8830e1ca21fffff,1056882877#1,256787796#8
call_20260904_410,2026-09-04 07:29:18,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,520307304#2
call_20260904_411,2026-09-04 07:29:34,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,494824662#4
call_20260904_412,2026-09-04 07:29:37,37.50542445388728,127.03058642840735,8830e1ca07fffff,117790044#3,417750336#0
call_20260904_413,2026-09-04 07:29:40,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,805119750
call_20260904_414,2026-09-04 07:29:41,37.50450982866445,127.03076114507644,8830e1ca07fffff,417750342#1,117790041#3
call_20260904_415,2026-09-04 07:29:46,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,26163000#0
call_20260904_416,2026-09-04 07:30:28,37.503782208455526,127.03266070990018,8830e1ca07fffff,-117790060#1,523141074#0
call_20260904_417,2026-09-04 07:30:37,37.50449169568703,127.02268682085995,8830e1ca05fffff,239962780#2,-129731858#3
call_20260904_418,2026-09-04 07:30:51,37.50418133102149,127.02347109389717,8830e1ca05fffff,-541692164#0,218877837#2
call_20260904_419,2026-09-04 07:31:16,37.5020342826608,127.0270055453169,8830e1ca05fffff,-417750337#4,117790044#0
call_20260904_420,2026-09-04 07:31:32,37.495960732274575,127.03061212790001,8830e1ca21fffff,-417933646#1,914407834#0
call_20260904_421,2026-09-04 07:31:38,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,-417750341#1
call_20260904_422,2026-09-04 07:31:54,37.50383487193073,127.03248952948778,8830e1ca07fffff,117790060#0,-117790036#0
call_20260904_423,2026-09-04 07:32:38,37.495970670367036,127.0306460264481,8830e1ca21fffff,417933646#0,176732665
call_20260904_424,2026-09-04 07:32:41,37.496266343908836,127.02852759378716,8830e1ca21fffff,521766182#0,-117790060#2
call_20260904_425,2026-09-04 07:32:43,37.50356928397921,127.032706118394,8830e1ca07fffff,117790060#1,219837933#0
call_20260904_426,2026-09-04 07:33:06,37.50588029827637,127.03360951522615,8830e1ca07fffff,117790044#5,-379232133
call_20260904_427,2026-09-04 07:33:54,37.505118382516464,127.02320740370548,8830e1ca05fffff,-239954464#1,-117790057
call_20260904_428,2026-09-04 07:34:28,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,129731857#0
call_20260904_429,2026-09-04 07:34:37,37.49501761927428,127.0302514243789,8830e1ca21fffff,-379232161#1,-117790031#2
call_20260904_430,2026-09-04 07:34:53,37.503054865702026,127.02681340770347,8830e1ca05fffff,-379463134#3,304445274
call_20260904_431,2026-09-04 07:35:06,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,628232693#0
call_20260904_432,2026-09-04 07:35:26,37.502296249397155,127.02707987003227,8830e1ca05fffff,-117790045#0,117790051#0
call_20260904_433,2026-09-04 07:36:05,37.50542445388728,127.03058642840735,8830e1ca07fffff,117790044#3,-117790051#4
call_20260904_434,2026-09-04 07:36:13,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,-26004328#0
call_20260904_435,2026-09-04 07:36:34,37.49672184293896,127.02808069763005,8830e1ca21fffff,1229817205#1,309155295#2
call_20260904_436,2026-09-04 07:38:16,37.495032928185694,127.02707625408722,8830e1ca21fffff,504227069,-541692164#0
call_20260904_437,2026-09-04 07:38:30,37.5031549721073,127.02874934614002,8830e1ca05fffff,117790062#2,521766174
call_20260904_438,2026-09-04 07:38:43,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,494824662#2
call_20260904_439,2026-09-04 07:39:34,37.502870786229686,127.03363938223451,8830e1ca07fffff,417746802,-417750340
call_20260904_440,2026-09-04 07:39:39,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,-541692164#2
call_20260904_441,2026-09-04 07:40:33,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-379463134#6
call_20260904_442,2026-09-04 07:41:06,37.49501761927428,127.0302514243789,8830e1ca21fffff,-379232161#1,129731859#4
call_20260904_443,2026-09-04 07:41:28,37.50281412208889,127.02613241902306,8830e1ca05fffff,379463134#0,-117790051#1
call_20260904_444,2026-09-04 07:41:51,37.504770390762204,127.03209742730171,8830e1ca07fffff,-239954369,521770119#1
call_20260904_445,2026-09-04 07:41:53,37.495032928185694,127.02707625408722,8830e1ca21fffff,504227069,-379463134#4
call_20260904_446,2026-09-04 07:41:56,37.50281412208889,127.02613241902306,8830e1ca05fffff,379463134#0,417750350#0
call_20260904_447,2026-09-04 07:42:00,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,494824662#3
call_20260904_448,2026-09-04 07:42:20,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,417750337#3
call_20260904_449,2026-09-04 07:42:29,37.50484018058445,127.03018073226713,8830e1ca05fffff,117790062#0,-376649996#1
call_20260904_450,2026-09-04 07:42:39,37.49525506406574,127.03104951272522,8830e1ca21fffff,-379232161#3,379463134#0
call_20260904_451,2026-09-04 07:43:02,37.50347678140557,127.03267687215461,8830e1ca07fffff,-117790040,239954007
call_20260904_452,2026-09-04 07:43:03,37.50333984908547,127.03326983480225,8830e1ca07fffff,-117790055#1,218873820#0
call_20260904_453,2026-09-04 07:43:07,37.50314618121546,127.02740263221567,8830e1ca05fffff,26163000#3,129731834#0
call_20260904_454,2026-09-04 07:43:27,37.502796353990874,127.02694046184936,8830e1ca05fffff,-379463124,803535315#0
call_20260904_455,2026-09-04 07:43:48,37.49345076747295,127.02589191739919,8830e1ca21fffff,1056882877#1,805827757#0
call_20260904_456,2026-09-04 07:44:13,37.50402741090947,127.02865524435984,8830e1ca05fffff,26004328#1,975332778#1
call_20260904_457,2026-09-04 07:44:13,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-117790044#5
call_20260904_458,2026-09-04 07:44:20,37.496296815769455,127.0264428778041,8830e1ca21fffff,-504227066#3,-417750342#2
call_20260904_459,2026-09-04 07:44:27,37.50362095073317,127.02160650798479,8830e1ca63fffff,-542367267#0,-506191135#2
call_20260904_460,2026-09-04 07:44:31,37.502296249397155,127.02707987003227,8830e1ca05fffff,-117790045#0,117790049#5
call_20260904_461,2026-09-04 07:45:01,37.502877066990884,127.0262372087887,8830e1ca05fffff,-379463134#2,304445274
call_20260904_462,2026-09-04 07:45:01,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,417750350#0
call_20260904_463,2026-09-04 07:45:13,37.50356928397921,127.032706118394,8830e1ca07fffff,117790060#1,26163000#6
call_20260904_464,2026-09-04 07:45:16,37.50475430916638,127.03212748823265,8830e1ca07fffff,239954369,417750342#1
call_20260904_465,2026-09-04 07:45:17,37.50542445388728,127.03058642840735,8830e1ca07fffff,117790044#3,-417750336#7
call_20260904_466,2026-09-04 07:45:23,37.496266343908836,127.02852759378716,8830e1ca21fffff,521766182#0,-117790045#1
call_20260904_467,2026-09-04 07:47:05,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,-417750354#1
call_20260904_468,2026-09-04 07:47:42,37.50526541702144,127.02970223429101,8830e1ca05fffff,26004328#0,375049565#5
call_20260904_469,2026-09-04 07:47:46,37.504381568743845,127.02677610223672,8830e1ca05fffff,-26163000#6,417750338
call_20260904_470,2026-09-04 07:47:58,37.505211022369586,127.02318550255755,8830e1ca05fffff,239954464#1,239954010
call_20260904_471,2026-09-04 07:48:29,37.502796353990874,127.02694046184936,8830e1ca05fffff,-379463124,-117823785#1
call_20260904_472,2026-09-04 07:48:35,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,1229817205#0
call_20260904_473,2026-09-04 07:48:44,37.50487986373595,127.03103084014137,8830e1ca07fffff,-417750342#2,26163000#3
call_20260904_474,2026-09-04 07:48:48,37.50270423190933,127.02691788716722,8830e1ca05fffff,117790045#0,-504509918#2
call_20260904_475,2026-09-04 07:49:16,37.50331692725029,127.02781589914561,8830e1ca05fffff,379463134#5,239954464#1
call_20260904_476,2026-09-04 07:49:56,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,117790036#0
call_20260904_477,2026-09-04 07:50:07,37.50542445388728,127.03058642840735,8830e1ca07fffff,117790044#3,-117790036#0
call_20260904_478,2026-09-04 07:50:15,37.503782208455526,127.03266070990018,8830e1ca07fffff,-117790060#1,239962780#1
call_20260904_479,2026-09-04 07:50:15,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-117790039#2
call_20260904_480,2026-09-04 07:51:20,37.503075110152686,127.02669816901647,8830e1ca05fffff,-117790045#2,1537068129#2
call_20260904_481,2026-09-04 07:51:28,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-557469234
call_20260904_482,2026-09-04 07:51:48,37.495970670367036,127.0306460264481,8830e1ca21fffff,417933646#0,1117538957#0
call_20260904_483,2026-09-04 07:51:58,37.50296290676293,127.02678981072292,8830e1ca05fffff,117790045#1,-379232155
call_20260904_484,2026-09-04 07:52:01,37.503506424447785,127.0269077413439,8830e1ca05fffff,802110008,117790062#6
call_20260904_485,2026-09-04 07:52:43,37.495964324493116,127.0273176671949,8830e1ca21fffff,-504227067#3,-26163000#5
call_20260904_486,2026-09-04 07:53:21,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-506191135#2
call_20260904_487,2026-09-04 07:53:22,37.504203523272714,127.0213656739437,8830e1ca63fffff,239962780#0,117790048#0
call_20260904_488,2026-09-04 07:53:31,37.50448876950072,127.0315953107216,8830e1ca07fffff,-803535315#1,541692164#0
call_20260904_489,2026-09-04 07:53:39,37.50475430916638,127.03212748823265,8830e1ca07fffff,239954369,305539406
call_20260904_490,2026-09-04 07:53:40,37.504274316889756,127.02355331468583,8830e1ca05fffff,-239954464#0,-805119750
call_20260904_491,2026-09-04 07:54:08,37.50487986373595,127.03103084014137,8830e1ca07fffff,-417750342#2,-256787796#5
call_20260904_492,2026-09-04 07:54:40,37.503782208455526,127.03266070990018,8830e1ca07fffff,-117790060#1,-117790039#2
call_20260904_493,2026-09-04 07:55:44,37.503457073474934,127.03279220899606,8830e1ca07fffff,-117790060#2,1056882877#1
call_20260904_494,2026-09-04 07:55:51,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-542367267#0
call_20260904_495,2026-09-04 07:56:02,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,521766174
call_20260904_496,2026-09-04 07:56:12,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-1537068129#3
call_20260904_497,2026-09-04 07:56:48,37.5051090539331,127.03045851418027,8830e1ca05fffff,-117790062#0,521766174
call_20260904_498,2026-09-04 07:56:55,37.49705963181049,127.02789773139507,8830e1ca21fffff,1229817205#0,376649992
call_20260904_499,2026-09-04 07:57:05,37.502299851395925,127.02718757936651,8830e1ca05fffff,417750337#2,-557469300#1
call_20260904_500,2026-09-04 07:57:12,37.495032928185694,127.02707625408722,8830e1ca21fffff,504227069,218857636#1
call_20260904_501,2026-09-04 07:57:55,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,129731721#0
call_20260904_502,2026-09-04 07:58:02,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,-129731717#1
call_20260904_503,2026-09-04 07:58:29,37.504536384124656,127.02336970345148,8830e1ca05fffff,417731530,-417731530
call_20260904_504,2026-09-04 07:59:05,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-417750342#2
call_20260904_505,2026-09-04 07:59:09,37.4939511547517,127.02562390898473,8830e1ca21fffff,-1056882877#2,239962780#0
call_20260904_506,2026-09-04 07:59:25,37.50333065982657,127.02813092303803,8830e1ca05fffff,-417750337#1,494824662#4
call_20260904_507,2026-09-04 07:59:35,37.503782208455526,127.03266070990018,8830e1ca07fffff,-117790060#1,-117790039#2
call_20260904_508,2026-09-04 07:59:54,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,26004328#0
call_20260904_509,2026-09-04 08:00:03,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,-379232161#5
call_20260904_510,2026-09-04 08:00:40,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,239954010
call_20260904_511,2026-09-04 08:00:48,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,494824662#2
call_20260904_512,2026-09-04 08:02:57,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-379463134#6
call_20260904_513,2026-09-04 08:03:11,37.504526093845385,127.03073130538348,8830e1ca07fffff,-417750342#1,-309155295#4
call_20260904_514,2026-09-04 08:03:19,37.5026755030899,127.02539331479225,8830e1ca05fffff,1376141182#0,-117790062#4
call_20260904_515,2026-09-04 08:03:28,37.499207892008016,127.03095473689928,8830e1ca2bfffff,-417750336#7,1537068129#2
call_20260904_516,2026-09-04 08:04:09,37.50300670024441,127.02743673308834,8830e1ca05fffff,-26163000#3,256787796#2
call_20260904_517,2026-09-04 08:04:49,37.50296809175634,127.03407076513858,8830e1ca07fffff,-417746802,26004328#1
call_20260904_518,2026-09-04 08:04:55,37.498111046301055,127.02839141565812,8830e1ca2bfffff,975332778#0,129733424#1
call_20260904_519,2026-09-04 08:05:36,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,239954464#1
call_20260904_520,2026-09-04 08:05:58,37.497963678617616,127.02793163615873,8830e1ca2bfffff,990628460#0,117823785#0
call_20260904_521,2026-09-04 08:05:59,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-26163000#5
call_20260904_522,2026-09-04 08:06:01,37.49293621318421,127.02608881164744,8830e1ca21fffff,-1056882877#0,-417750337#1
call_20260904_523,2026-09-04 08:06:11,37.49761997130311,127.02583472633543,8830e1ca29fffff,-129731721#2,803535315#0
call_20260904_524,2026-09-04 08:06:15,37.495964324493116,127.0273176671949,8830e1ca21fffff,-504227067#3,-417750354#0
call_20260904_525,2026-09-04 08:06:26,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,117790062#2
call_20260904_526,2026-09-04 08:06:35,37.50383876412515,127.0266415236043,8830e1ca05fffff,117790051#2,520307304#2
call_20260904_527,2026-09-04 08:06:37,37.50475430916638,127.03212748823265,8830e1ca07fffff,239954369,-417750342#2
call_20260904_528,2026-09-04 08:06:41,37.5040854822356,127.02082907853352,8830e1ca63fffff,-239962780#0,-376649996#1
call_20260904_529,2026-09-04 08:06:44,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,417731530
call_20260904_530,2026-09-04 08:06:54,37.50345255104343,127.03373814642488,8830e1ca07fffff,117790055#1,379463134#2
call_20260904_531,2026-09-04 08:07:06,37.50333984908547,127.03326983480225,8830e1ca07fffff,-117790055#1,-523141073
call_20260904_532,2026-09-04 08:07:59,37.49980689710658,127.03067125346386,8830e1ca2bfffff,-417750336#5,-117790036#0
call_20260904_533,2026-09-04 08:08:20,37.503810683439376,127.02663298688775,8830e1ca05fffff,-117790051#3,-117790039#4
call_20260904_534,2026-09-04 08:08:34,37.50348844998959,127.02822179456365,8830e1ca05fffff,417750337#0,-1011529829#3
call_20260904_535,2026-09-04 08:08:40,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-542367267#0
call_20260904_536,2026-09-04 08:08:47,37.495181265862314,127.03090972390812,8830e1ca21fffff,379232161#1,-239954462#0
call_20260904_537,2026-09-04 08:08:49,37.503959847598566,127.02600280857723,8830e1ca05fffff,117790051#4,417746802
call_20260904_538,2026-09-04 08:08:49,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-117790055#1
call_20260904_539,2026-09-04 08:09:01,37.50374958751189,127.03249323900444,8830e1ca07fffff,117790035,117790039#3
call_20260904_540,2026-09-04 08:09:02,37.49345076747295,127.02589191739919,8830e1ca21fffff,1056882877#1,417750342#0
call_20260904_541,2026-09-04 08:09:07,37.50331692725029,127.02781589914561,8830e1ca05fffff,379463134#5,117790044#0
call_20260904_542,2026-09-04 08:09:09,37.50431979950923,127.02977483322233,8830e1ca05fffff,-117790062#1,-379463134#4
call_20260904_543,2026-09-04 08:09:24,37.50333984908547,127.03326983480225,8830e1ca07fffff,-117790055#1,117790036#0
call_20260904_544,2026-09-04 08:09:26,37.495970670367036,127.0306460264481,8830e1ca21fffff,417933646#0,-117790060#1
call_20260904_545,2026-09-04 08:09:41,37.50333984908547,127.03326983480225,8830e1ca07fffff,-117790055#1,417750341#0
call_20260904_546,2026-09-04 08:09:57,37.503957763837505,127.02629868093557,8830e1ca05fffff,-117790045#3,239954010
call_20260904_547,2026-09-04 08:10:04,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,239962780#2
call_20260904_548,2026-09-04 08:10:08,37.49571249655901,127.02981024517186,8830e1ca21fffff,-417933645#1,239962780#0
call_20260904_549,2026-09-04 08:11:08,37.496296815769455,127.0264428778041,8830e1ca21fffff,-504227066#3,-557469300#1
call_20260904_550,2026-09-04 08:11:19,37.50298151269388,127.02667359721696,8830e1ca05fffff,379463134#2,417750350#0
call_20260904_551,2026-09-04 08:11:25,37.50448876950072,127.0315953107216,8830e1ca07fffff,-803535315#1,379463134#2
call_20260904_552,2026-09-04 08:11:42,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,129731859#6
call_20260904_553,2026-09-04 08:11:51,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,504227067#4
call_20260904_554,2026-09-04 08:11:54,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,1376141182#2
call_20260904_555,2026-09-04 08:12:01,37.5059088581618,127.0336035620173,8830e1ca07fffff,-117790044#5,117790048#1
call_20260904_556,2026-09-04 08:12:16,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-129731857#2
call_20260904_557,2026-09-04 08:12:24,37.50281412208889,127.02613241902306,8830e1ca05fffff,379463134#0,521770119#2
call_20260904_558,2026-09-04 08:12:24,37.50393972325179,127.02870393143951,8830e1ca05fffff,-417750338,117790044#5
call_20260904_559,2026-09-04 08:12:24,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,239962780#2
call_20260904_560,2026-09-04 08:12:25,37.502870786229686,127.03363938223451,8830e1ca07fffff,417746802,523141074#1
call_20260904_561,2026-09-04 08:12:29,37.50484018058445,127.03018073226713,8830e1ca05fffff,117790062#0,379463130#0
call_20260904_562,2026-09-04 08:12:31,37.50418133102149,127.02347109389717,8830e1ca05fffff,-541692164#0,417750336#0
call_20260904_563,2026-09-04 08:12:31,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,1376141183#2
call_20260904_564,2026-09-04 08:13:15,37.504381568743845,127.02677610223672,8830e1ca05fffff,-26163000#6,520307303#1
call_20260904_565,2026-09-04 08:13:15,37.503798889016906,127.0264125943058,8830e1ca05fffff,117790045#2,-417933645#1
call_20260904_566,2026-09-04 08:13:21,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-309155295#2
call_20260904_567,2026-09-04 08:13:22,37.50448876950072,127.0315953107216,8830e1ca07fffff,-803535315#1,-117790051#4
call_20260904_568,2026-09-04 08:13:24,37.50399994997831,127.02286761333372,8830e1ca05fffff,-542367267#1,-802110008
call_20260904_569,2026-09-04 08:13:27,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,37403040
call_20260904_570,2026-09-04 08:13:28,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-117790062#1
call_20260904_571,2026-09-04 08:13:38,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,129733424#1
call_20260904_572,2026-09-04 08:13:47,37.49404453879786,127.02561952690162,8830e1ca21fffff,1056882877#2,472042764
call_20260904_573,2026-09-04 08:13:54,37.50588029827637,127.03360951522615,8830e1ca07fffff,117790044#5,504227069
call_20260904_574,2026-09-04 08:14:01,37.504374562124504,127.02193503565296,8830e1ca63fffff,239962780#1,117790057
call_20260904_575,2026-09-04 08:14:09,37.495536658393654,127.02590536716954,8830e1ca21fffff,-504227067#7,-26163000#6
call_20260904_576,2026-09-04 08:14:24,37.502914416964416,127.0274152932023,8830e1ca05fffff,379463124,-417750337#4
call_20260904_577,2026-09-04 08:14:30,37.50414047270442,127.02354451396685,8830e1ca05fffff,541692164#0,219837933#0
call_20260904_578,2026-09-04 08:14:57,37.494904313831746,127.02709728383553,8830e1ca21fffff,-504227069,379232155
call_20260904_579,2026-09-04 08:16:11,37.496266343908836,127.02852759378716,8830e1ca21fffff,521766182#0,-117790049#6
call_20260904_580,2026-09-04 08:16:20,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,504227067#4
call_20260904_581,2026-09-04 08:16:25,37.50061779582547,127.02438952951614,8830e1ca29fffff,-523141073,-129731857#1
call_20260904_582,2026-09-04 08:16:57,37.49705963181049,127.02789773139507,8830e1ca21fffff,1229817205#0,-417750342#0
call_20260904_583,2026-09-04 08:17:15,37.50487986373595,127.03103084014137,8830e1ca07fffff,-417750342#2,-800742072#1
call_20260904_584,2026-09-04 08:17:39,37.50487986373595,127.03103084014137,8830e1ca07fffff,-417750342#2,417750337#1
call_20260904_585,2026-09-04 08:17:54,37.49293621318421,127.02608881164744,8830e1ca21fffff,-1056882877#0,-117790048#5
call_20260904_586,2026-09-04 08:17:55,37.49580923306924,127.02876464922933,8830e1ca21fffff,494824662#4,117790062#5
call_20260904_587,2026-09-04 08:18:45,37.50431979950923,127.02977483322233,8830e1ca05fffff,-117790062#1,-417933646#4
call_20260904_588,2026-09-04 08:19:16,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,239962780#1
call_20260904_589,2026-09-04 08:19:20,37.5026755030899,127.02539331479225,8830e1ca05fffff,1376141182#0,520307303#1
call_20260904_590,2026-09-04 08:20:05,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,523141074#1
call_20260904_591,2026-09-04 08:20:13,37.50472963106258,127.0281091602144,8830e1ca05fffff,-117790044#2,-129731852
call_20260904_592,2026-09-04 08:20:24,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-417750337#4
call_20260904_593,2026-09-04 08:20:41,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,239962780#1
call_20260904_594,2026-09-04 08:20:43,37.504770390762204,127.03209742730171,8830e1ca07fffff,-239954369,117790031#3
call_20260904_595,2026-09-04 08:21:33,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,520307303#0
call_20260904_596,2026-09-04 08:21:44,37.496296815769455,127.0264428778041,8830e1ca21fffff,-504227066#3,-129731834#1
call_20260904_597,2026-09-04 08:22:13,37.50390241449335,127.02859608817974,8830e1ca05fffff,-417750337#0,117790060#2
call_20260904_598,2026-09-04 08:22:14,37.50281412208889,127.02613241902306,8830e1ca05fffff,379463134#0,-117790062#0
call_20260904_599,2026-09-04 08:22:26,37.503457073474934,127.03279220899606,8830e1ca07fffff,-117790060#2,521766182#2
call_20260904_600,2026-09-04 08:22:32,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,-541692164#0
call_20260904_601,2026-09-04 08:22:34,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,417750336#4
call_20260904_602,2026-09-04 08:22:40,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-379463130#1
call_20260904_603,2026-09-04 08:22:44,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-129731858#1
call_20260904_604,2026-09-04 08:22:48,37.50347678140557,127.03267687215461,8830e1ca07fffff,-117790040,129733424#3
call_20260904_605,2026-09-04 08:22:58,37.50450982866445,127.03076114507644,8830e1ca07fffff,417750342#1,-117790031#4
call_20260904_606,2026-09-04 08:23:09,37.502877066990884,127.0262372087887,8830e1ca05fffff,-379463134#2,-557469234
call_20260904_607,2026-09-04 08:23:09,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-802110008
call_20260904_608,2026-09-04 08:23:25,37.504770390762204,127.03209742730171,8830e1ca07fffff,-239954369,-379232161#5
call_20260904_609,2026-09-04 08:23:29,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-37403040
call_20260904_610,2026-09-04 08:23:49,37.50281412208889,127.02613241902306,8830e1ca05fffff,379463134#0,-176732665
call_20260904_611,2026-09-04 08:23:53,37.50374958751189,127.03249323900444,8830e1ca07fffff,117790035,129731858#0
call_20260904_612,2026-09-04 08:24:01,37.495211559045984,127.02908983390974,8830e1ca21fffff,494824662#2,379463124
call_20260904_613,2026-09-04 08:24:06,37.5026755030899,127.02539331479225,8830e1ca05fffff,1376141182#0,417750342#1
call_20260904_614,2026-09-04 08:24:28,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,417750341#0
call_20260904_615,2026-09-04 08:25:08,37.504625470747264,127.02271032803536,8830e1ca05fffff,239954462#1,-417933645#1
call_20260904_616,2026-09-04 08:25:08,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,1056882877#2
call_20260904_617,2026-09-04 08:25:28,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,129731859#6
call_20260904_618,2026-09-04 08:25:50,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,417750350#0
call_20260904_619,2026-09-04 08:27:06,37.502296249397155,127.02707987003227,8830e1ca05fffff,-117790045#0,-506191135#2
call_20260904_620,2026-09-04 08:27:11,37.49571249655901,127.02981024517186,8830e1ca21fffff,-417933645#1,218877837#2
call_20260904_621,2026-09-04 08:27:20,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,379232161#4
call_20260904_622,2026-09-04 08:27:21,37.503959847598566,127.02600280857723,8830e1ca05fffff,117790051#4,417750337#1
call_20260904_623,2026-09-04 08:27:31,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,117790062#5
call_20260904_624,2026-09-04 08:28:02,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,990628459
call_20260904_625,2026-09-04 08:28:41,37.503263885044866,127.03284298122611,8830e1ca07fffff,117790060#2,239954464#1
call_20260904_626,2026-09-04 08:28:43,37.494904313831746,127.02709728383553,8830e1ca21fffff,-504227069,-117823785#1
call_20260904_627,2026-09-04 08:28:55,37.493049166152254,127.02603663639944,8830e1ca21fffff,-1056882877#1,375049565#3
call_20260904_628,2026-09-04 08:29:16,37.49637073871757,127.02825155592033,8830e1ca21fffff,218873820#0,-117790036#0
call_20260904_629,2026-09-04 08:29:43,37.503798889016906,127.0264125943058,8830e1ca05fffff,117790045#2,-802110008
call_20260904_630,2026-09-04 08:29:46,37.50383876412515,127.0266415236043,8830e1ca05fffff,117790051#2,26004328#1
call_20260904_631,2026-09-04 08:30:01,37.503263885044866,127.03284298122611,8830e1ca07fffff,117790060#2,117790062#5
call_20260904_632,2026-09-04 08:30:33,37.503457073474934,127.03279220899606,8830e1ca07fffff,-117790060#2,-117790045#1
call_20260904_633,2026-09-04 08:30:54,37.50267326774391,127.02755670699038,8830e1ca05fffff,-417750337#2,-506191135#2
call_20260904_634,2026-09-04 08:30:59,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,521770116#2
call_20260904_635,2026-09-04 08:31:00,37.50356928397921,127.032706118394,8830e1ca07fffff,117790060#1,1056882877#1
call_20260904_636,2026-09-04 08:31:05,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-117790048#5
call_20260904_637,2026-09-04 08:31:06,37.503344123654664,127.02780387124838,8830e1ca05fffff,-379463134#6,239962778
